Points,xG0,yG0,zG0,xD0,yD0,zD0,xG1,yG1,zG1,xD1,yD1,zD1,xG2,yG2,zG2,xD2,yD2,zD2,xG3,yG3,zG3,xD3,yD3,zD3,xG4,yG4,zG4,xD4,yD4,zD4,xG5,yG5,zG5,xD5,yD5,zD5,xG6,yG6,zG6,xD6,yD6,zD6,xG7,yG7,zG7,xD7,yD7,zD7,xG8,yG8,zG8,xD8,yD8,zD8,xG9,yG9,zG9,xD9,yD9,zD9,xG10,yG10,zG10,xD10,yD10,zD10,xG11,yG11,zG11,xD11,yD11,zD11,xG12,yG12,zG12,xD12,yD12,zD12,xG13,yG13,zG13,xD13,yD13,zD13,xG14,yG14,zG14,xD14,yD14,zD14,xG15,yG15,zG15,xD15,yD15,zD15,xG16,yG16,zG16,xD16,yD16,zD16,xG17,yG17,zG17,xD17,yD17,zD17,xG18,yG18,zG18,xD18,yD18,zD18,xG19,yG19,zG19,xD19,yD19,zD19,xG20,yG20,zG20,xD20,yD20,zD20,xG21,yG21,zG21,xD21,yD21,zD21,xG22,yG22,zG22,xD22,yD22,zD22,xG23,yG23,zG23,xD23,yD23,zD23,xG24,yG24,zG24,xD24,yD24,zD24,xG25,yG25,zG25,xD25,yD25,zD25,xG26,yG26,zG26,xD26,yD26,zD26,xG27,yG27,zG27,xD27,yD27,zD27,xG28,yG28,zG28,xD28,yD28,zD28,xG29,yG29,zG29,xD29,yD29,zD29,xG30,yG30,zG30,xD30,yD30,zD30,xG31,yG31,zG31,xD31,yD31,zD31,xG32,yG32,zG32,xD32,yD32,zD32,xG33,yG33,zG33,xD33,yD33,zD33,xG34,yG34,zG34,xD34,yD34,zD34,xG35,yG35,zG35,xD35,yD35,zD35,xG36,yG36,zG36,xD36,yD36,zD36,xG37,yG37,zG37,xD37,yD37,zD37,xG38,yG38,zG38,xD38,yD38,zD38,xG39,yG39,zG39,xD39,yD39,zD39,xG40,yG40,zG40,xD40,yD40,zD40,xG41,yG41,zG41,xD41,yD41,zD41,xG42,yG42,zG42,xD42,yD42,zD42,xG43,yG43,zG43,xD43,yD43,zD43,xG44,yG44,zG44,xD44,yD44,zD44,xG45,yG45,zG45,xD45,yD45,zD45,xG46,yG46,zG46,xD46,yD46,zD46,xG47,yG47,zG47,xD47,yD47,zD47
P0,0,0,0,0,0,0,0,0,0,-0.007768118754029274,0.027223072946071625,0.08993986994028091,0,0,0,0.0019427184015512466,0.04209069535136223,0.08086872845888138,-0.04970736429095268,0.05575484782457352,0.022817088291049004,0.0018439367413520813,0.037572603672742844,0.0818895623087883,-0.051595818251371384,0.05572054535150528,0.04380723834037781,0.0033659161999821663,0.03507084771990776,0.08331549167633057,-0.055401384830474854,0.05689944699406624,0.03063926286995411,0.004934590309858322,0.03356693685054779,0.08190477639436722,-0.052002910524606705,0.056243326514959335,0.040619682520627975,0.006762645673006773,0.027660461142659187,0.08328617364168167,-0.04614304006099701,0.06589841842651367,0.030873071402311325,0.009088067337870598,0.02770201303064823,0.07965992391109467,-0.04315454512834549,0.06271994858980179,0.03283105418086052,0.00900651142001152,0.02873842976987362,0.07707607001066208,-0.03887973725795746,0.06968245655298233,0.022986771538853645,0.007948311045765877,0.027649354189634323,0.07491779327392578,-0.023514216765761375,0.0797170102596283,0.016838151961565018,0.0038556111976504326,0.030150195583701134,0.07365342974662781,-0.018241440877318382,0.07809371501207352,0.029717784374952316,-0.007123888004571199,0.040752261877059937,0.07960528880357742,-0.018444295972585678,0.07557432353496552,0.040998876094818115,-0.005412050522863865,0.03954548388719559,0.08556204289197922,-0.02457878366112709,0.0739918202161789,0.058938413858413696,-0.015389006584882736,0.05099225789308548,0.08832681179046631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,0,0,0,0,0,0,0,0,0,-0.04609926417469978,-0.01693102717399597,-0.02490425296127796,0,0,0,-0.047615185379981995,-0.018172750249505043,-0.021975811570882797,0.009038293734192848,-0.05070536956191063,0.04792090132832527,-0.04600595310330391,-0.019945858046412468,-0.024309244006872177,0.014645629562437534,-0.035848237574100494,0.02534356154501438,-0.04762571305036545,-0.015955442562699318,-0.02404654398560524,0.009659829549491405,-0.03947758674621582,0.03817925229668617,-0.047266192734241486,-0.015089994296431541,-0.0217977836728096,0.018314015120267868,-0.037328921258449554,0.03925604373216629,-0.05105441063642502,-0.010408361442387104,-0.021982386708259583,0.01917780376970768,-0.03248565271496773,0.0652693510055542,-0.049276068806648254,-0.008322218433022499,-0.021355345845222473,0.01965085044503212,-0.03798220679163933,0.058398738503456116,-0.048832301050424576,-0.00858357734978199,-0.02156582660973072,0.02325201779603958,-0.024858983233571053,0.07618743181228638,-0.04927273467183113,-0.010646529495716095,-0.018129723146557808,0.027508899569511414,0.0026647699996829033,0.06102026253938675,-0.049948550760746,-0.008695277385413647,-0.023597411811351776,0.03185858950018883,-0.010055754333734512,0.03204338252544403,-0.04851958900690079,-0.013375665992498398,-0.023800095543265343,0.03197682276368141,-0.020004363730549812,0.03286338597536087,-0.042952246963977814,-0.005483977496623993,-0.02401774935424328,0.026656577363610268,-0.022137487307190895,0.012088275514543056,-0.04187547788023949,-0.03214080631732941,-0.019522562623023987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8,0,0,0,0,0,0,0,0,0,-0.018753137439489365,0.0016339616850018501,-0.046036336570978165,0,0,0,-0.022221479564905167,0.004608689807355404,-0.05141773447394371,0.029157865792512894,-0.07130207121372223,-0.01451376173645258,-0.022182077169418335,0.0023084627464413643,-0.04902926832437515,0.03772324323654175,-0.07453390210866928,-0.023760220035910606,-0.023917920887470245,0.006389588583260775,-0.0424499437212944,0.037218909710645676,-0.07685919851064682,-0.010349818505346775,-0.02835622802376747,0.008670086972415447,-0.027264699339866638,0.03612147271633148,-0.07639629393815994,-0.019764520227909088,-0.03331363946199417,0.018001612275838852,-0.024670099839568138,0.035436466336250305,-0.07626429945230484,-0.0034490886610001326,-0.035680320113897324,0.020492270588874817,-0.013903672806918621,0.03513569384813309,-0.07239627838134766,-0.00872900988906622,-0.0380200557410717,0.02472742274403572,-0.004556265193969011,0.036178816109895706,-0.07177417725324631,-0.008834275417029858,-0.044808708131313324,0.034271240234375,0.013092131353914738,0.04245137795805931,-0.06634094566106796,-0.0036769190337508917,-0.04863639175891876,0.032806236296892166,0.008823361247777939,0.05008268356323242,-0.062417685985565186,-0.005334475543349981,-0.04915934056043625,0.022483382374048233,0.008395242504775524,0.05608753114938736,-0.05112297460436821,0.006314044818282127,-0.04547495394945145,0.006252506747841835,0.0009128603269346058,0.052422501146793365,-0.04781709238886833,0.030577410012483597,-0.05008251965045929,-0.007688010111451149,-0.01396732497960329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P12,0,0,0,0,0,0,0,0,0,-0.03255966305732727,0.034156642854213715,-0.0016121987719088793,0,0,0,-0.04052494466304779,0.03991902619600296,0.006019915454089642,0.030528666451573372,-0.07796982675790787,-0.027397090569138527,-0.04071882367134094,0.044793691486120224,0.009735718369483948,0.048689983785152435,-0.08059022575616837,-0.03683024272322655,-0.03893428295850754,0.043142590671777725,0.01026255264878273,0.049979642033576965,-0.08463328331708908,-0.023195229470729828,-0.03688446804881096,0.04101179167628288,0.015855394303798676,0.04883222654461861,-0.0850294902920723,-0.03219475597143173,-0.03963806480169296,0.043932463973760605,0.015528282150626183,0.04787425696849823,-0.08987336605787277,-0.022631188854575157,-0.03931879997253418,0.04460999369621277,0.0185328908264637,0.040765147656202316,-0.08563236147165298,-0.024794718250632286,-0.04070290923118591,0.04571567848324776,0.01974528655409813,0.04265793412923813,-0.08635862916707993,-0.028541767969727516,-0.04186360165476799,0.04304040968418121,0.021947544068098068,0.04824380204081535,-0.0819084644317627,-0.02463395521044731,-0.039261434227228165,0.03857184946537018,0.022228972986340523,0.05762152373790741,-0.07420194894075394,-0.024274220690131187,-0.034291453659534454,0.026966538280248642,0.02521904930472374,0.06153468042612076,-0.04858073219656944,-0.003228434594348073,-0.029137589037418365,0.01567366160452366,0.035902056843042374,0.06304281204938889,-0.043568894267082214,0.01787138357758522,-0.0397409051656723,0.004526391625404358,0.02337576076388359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P16,0,0,0,0,0,0,0,0,0,-0.020492874085903168,0.04901869595050812,0.013502327725291252,0,0,0,-0.02942226454615593,0.04890812933444977,0.01289687305688858,0.0279427170753479,-0.047958917915821075,-0.03894177824258804,-0.0297604538500309,0.05322902277112007,0.012868298217654228,0.05112982168793678,-0.047218166291713715,-0.04032118618488312,-0.026633771136403084,0.052893660962581635,0.013897959142923355,0.0549999363720417,-0.05295794457197189,-0.03390944004058838,-0.02743670344352722,0.053268373012542725,0.017174458131194115,0.05358686298131943,-0.05195926874876022,-0.04180018603801727,-0.026920702308416367,0.05417666584253311,0.015693090856075287,0.05048763006925583,-0.060433387756347656,-0.04058768227696419,-0.0267722737044096,0.05607548728585243,0.018566768616437912,0.04291251674294472,-0.06086874380707741,-0.0385013222694397,-0.026814058423042297,0.05672706663608551,0.017485158517956734,0.04270004481077194,-0.06511494517326355,-0.04252779856324196,-0.026300303637981415,0.05270884558558464,0.018012983724474907,0.04532952979207039,-0.06560304015874863,-0.0475771389901638,-0.024645458906888962,0.054094795137643814,0.020970333367586136,0.05324031412601471,-0.05389505624771118,-0.04366215318441391,-0.01869601011276245,0.04127480089664459,0.030846286565065384,0.06535802036523819,-0.02093927189707756,-0.011268291622400284,-0.014956582337617874,0.030474578961730003,0.03848209232091904,0.06284916400909424,-0.015276417136192322,0.007540481630712748,-0.022420717403292656,0.024822784587740898,0.03469124436378479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P20,0,0,0,0,0,0,0,0,0,-0.018329160287976265,0.05269050598144531,0.0042467196471989155,0,0,0,-0.020370323210954666,0.05502377450466156,0.006236510816961527,0.023028746247291565,-0.015320273116230965,-0.048119593411684036,-0.02312854677438736,0.06007492169737816,0.008129536174237728,0.03865383565425873,-0.005301825702190399,-0.040506940335035324,-0.02009318768978119,0.06190083548426628,0.009243440814316273,0.04151035472750664,-0.00822991319000721,-0.03880714625120163,-0.021595383062958717,0.059345293790102005,0.012935244478285313,0.04222908616065979,-0.009143887087702751,-0.04198995977640152,-0.020055042579770088,0.06223646551370621,0.011620443314313889,0.03955691680312157,-0.01656564697623253,-0.045623067766427994,-0.01845066249370575,0.06328785419464111,0.011367893777787685,0.03351917862892151,-0.019508857280015945,-0.04537317156791687,-0.020407788455486298,0.062353841960430145,0.014292222447693348,0.03452447056770325,-0.023042835295200348,-0.05084480717778206,-0.022841529920697212,0.05940188840031624,0.015111713670194149,0.0325741283595562,-0.023342182859778404,-0.0589086078107357,-0.02197781577706337,0.058862145990133286,0.02051081508398056,0.03738901764154434,-0.01101293507963419,-0.05041370913386345,-0.02124536968767643,0.04836329445242882,0.02301047183573246,0.05529271811246872,-0.0007505221292376518,-0.0190539862960577,-0.01959427073597908,0.03951480612158775,0.029425766319036484,0.050991445779800415,0.011084800586104393,0.0029447388369590044,-0.023778965696692467,0.033750277012586594,0.026565732434391975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0,0,0,0,0,0,0,0,0,0,0.04212120547890663,0.02057955041527748,0.0769752711057663,0,0,0,0.03182804211974144,0.016103990375995636,0.07975155860185623,0.037587374448776245,0.016886599361896515,0.06863231211900711,0.026088807731866837,0.013023065403103828,0.07544690370559692,0,0,0,0.03505567088723183,0.012078739702701569,0.07555108517408371,0.030895767733454704,0.01451848540455103,0.06861082464456558,0.03719691187143326,0.012122148647904396,0.07567977905273438,0,0,0,0.041110385209321976,0.012050875462591648,0.07262904196977615,-0.08574867993593216,0.014762782491743565,0.030674859881401062,0.03956126794219017,0.013145370408892632,0.07163003832101822,-0.09230392426252365,0.011991366744041443,0.021462179720401764,0.035769425332546234,0.013257358223199844,0.07008743286132812,-0.08759772777557373,0.005043121986091137,0.031364064663648605,0.03581610321998596,0.013230063952505589,0.06847941130399704,-0.0839020386338234,-0.0005909465253353119,0.04965076223015785,0.03674611449241638,0.015000189654529095,0.06964132934808731,-0.07945946604013443,-0.006592086516320705,0.0529169961810112,0.033458199352025986,0.016629068180918694,0.06605139374732971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,0,0,0,0,0,0,0,0,0,0.0034928051754832268,-0.07612267136573792,-0.011728813871741295,0,0,0,0.002543339505791664,-0.07452580332756042,-0.009623169898986816,0.0034090550616383553,-0.07029340416193008,-0.01875343918800354,0.001776810735464096,-0.070876345038414,-0.009315742179751396,0,0,0,0.00046945083886384964,-0.07537245005369186,-0.008370780386030674,0.006500876508653164,-0.07207036018371582,-0.017211036756634712,0.0014651301316916943,-0.07355745136737823,-0.010330842807888985,0,0,0,0.0010189814493060112,-0.07676419615745544,-0.008592633530497551,0.022958235815167427,0.006951440125703812,0.046462878584861755,0.0036131078377366066,-0.07305838167667389,-0.00859784334897995,0.016409387812018394,0.005726396106183529,0.04708157479763031,0.004746965132653713,-0.06948559731245041,-0.009813006967306137,0.01601477712392807,-0.021837180480360985,0.011646686121821404,0.007558115292340517,-0.07095535099506378,-0.010929461568593979,0.029553432017564774,-0.04465959966182709,0.023583170026540756,0.008857435546815395,-0.07168925553560257,-0.011800429783761501,0.03247721865773201,-0.07175350934267044,0.00826207920908928,0.011350065469741821,-0.06774639338254929,-0.011872729286551476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8,0,0,0,0,0,0,0,0,0,-0.053218450397253036,0.002101954072713852,0.03731311485171318,0,0,0,-0.045750703662633896,0.0008405176922678947,0.04039648920297623,-0.05441279336810112,0.008782715536653996,0.03211453929543495,-0.04042031988501549,0.0037156729958951473,0.03953525796532631,0,0,0,-0.04447155073285103,0.0017183227464556694,0.03839133679866791,-0.049775123596191406,0.007219020277261734,0.03082984685897827,-0.0439143106341362,0.00286194309592247,0.03880992531776428,0,0,0,-0.04530266672372818,-0.0009529613889753819,0.03768378123641014,0.07347846776247025,-0.050708331167697906,-0.005680342670530081,-0.04295489937067032,0.001754501834511757,0.04021753743290901,0.07474540174007416,-0.037984274327754974,0.007548194378614426,-0.042981307953596115,0.0013255570083856583,0.03832293674349785,0.06942819058895111,-0.02599530667066574,-0.0002927779278252274,-0.04045592620968819,9.206123650074005e-06,0.03959323838353157,0.0329553596675396,-0.026326321065425873,0.03497966006398201,-0.03897809982299805,-0.00242851790972054,0.040535442531108856,0.06405998766422272,-0.016985736787319183,0.02355927787721157,-0.03741532564163208,-0.0011691469699144363,0.039887819439172745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P12,0,0,0,0,0,0,0,0,0,-0.020531611517071724,-0.0036374065093696117,0.04743145406246185,0,0,0,-0.02153918147087097,-0.002448426093906164,0.05115293711423874,-0.021328825503587723,0.0011284614447504282,0.04389509558677673,-0.02084314078092575,0.00031916541047394276,0.04967619478702545,0,0,0,-0.03259914740920067,0.003992834128439426,0.047973040491342545,-0.0361567847430706,0.003185553941875696,0.037276048213243484,-0.03070068173110485,0.0037332726642489433,0.049294594675302505,0,0,0,-0.03408763185143471,0.0019304740708321333,0.04810698702931404,0.08269841969013214,-0.038634173572063446,-0.023822728544473648,-0.029281528666615486,0.0014659881126135588,0.05044646933674812,0.08058780431747437,-0.03141987323760986,-0.003507864661514759,-0.02858033776283264,0.0009530461393296719,0.04780037701129913,0.07498949021100998,-0.02086598612368107,-0.00639747129753232,-0.026900438591837883,-0.00025590253062546253,0.0502995029091835,0.07451315224170685,-0.009095804765820503,0.03253853693604469,-0.030053839087486267,-0.00028256839141249657,0.05112640559673309,0.07336723059415817,-0.0004173768684267998,0.02510761097073555,-0.029522890225052834,-0.0002027507871389389,0.050206735730171204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
